Id_hecho,VICTIMA,SEXO,EDAD,GRAVEDAD
LC-2020-0560709,SIN DATO,MASCULINO,37,SIN DATO
LC-2020-0562269,SIN DATO,MASCULINO,30,SIN DATO
LC-2020-0570508,SIN DATO,MASCULINO,29,SIN DATO
LC-2020-0571811,SIN DATO,FEMENINO,23,SIN DATO
LC-2020-0575847,SIN DATO,FEMENINO,43,SIN DATO
LC-2020-0582320,CICLISTA,FEMENINO,26,SIN DATO
LC-2020-0582324,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0588616,MOTO,MASCULINO,26,SIN DATO
LC-2020-0593213,MOTO,MASCULINO,22,SIN DATO
LC-2020-0595604,MOTO,FEMENINO,30,SIN DATO
LC-2020-0603658,PEATON,FEMENINO,28,SIN DATO
LC-2020-0607025,AUTO,MASCULINO,26,SIN DATO
LC-2020-0614548,AUTO,MASCULINO,70,SIN DATO
LC-2020-0626403,CICLISTA,MASCULINO,26,SIN DATO
LC-2020-0638688,SIN DATO,MASCULINO,42,SIN DATO
LC-2020-0643064,SIN DATO,MASCULINO,25,SIN DATO
LC-2020-0643064,SIN DATO,MASCULINO,53,SIN DATO
LC-2020-0643064,SIN DATO,MASCULINO,45,SIN DATO
LC-2020-0651961,SIN DATO,MASCULINO,28,SIN DATO
LC-2020-0653697,SIN DATO,MASCULINO,30,SIN DATO
LC-2020-0661954,SIN DATO,FEMENINO,37,SIN DATO
LC-2020-0663898,SIN DATO,MASCULINO,26,SIN DATO
LC-2020-0663898,SIN DATO,MASCULINO,53,SIN DATO
LC-2020-0672836,SIN DATO,MASCULINO,29,SIN DATO
LC-2020-0673792,SIN DATO,MASCULINO,53,SIN DATO
LC-2020-0104808,PEATON,FEMENINO,74,SIN DATO
LC-2020-0112620,MOTO,FEMENINO,22,SIN DATO
LC-2020-0113739,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0151964,MOTO,MASCULINO,42,SIN DATO
LC-2020-0222289,PEATON,SIN DATO,55,SIN DATO
LC-2020-0291041,TAXI,MASCULINO,56,SIN DATO
LC-2020-0432795,PEATON,MASCULINO,27,SIN DATO
LC-2020-0444039,MOTO,MASCULINO,41,SIN DATO
LC-2020-0450678,PEATON,MASCULINO,32,SIN DATO
LC-2020-0463780,CICLISTA,MASCULINO,38,SIN DATO
LC-2020-0465373,TRANSPORTE PUBLICO,FEMENINO,83,SIN DATO
LC-2020-0488861,CICLISTA,SIN DATO,29,SIN DATO
LC-2020-0496601,MOTO,MASCULINO,50,SIN DATO
LC-2020-0499636,PEATON,FEMENINO,41,SIN DATO
LC-2020-0503021,MOTO,MASCULINO,38,SIN DATO
LC-2020-0535013,CICLISTA,FEMENINO,20,SIN DATO
LC-2020-0549461,SIN DATO,FEMENINO,51,SIN DATO
LC-2020-0550537,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0577926,SIN DATO,MASCULINO,23,SIN DATO
LC-2020-0584800,SIN DATO,MASCULINO,37,SIN DATO
LC-2020-0589230,SIN DATO,FEMENINO,52,SIN DATO
LC-2020-0603762,CICLISTA,FEMENINO,22,SIN DATO
LC-2020-0616589,AUTO,FEMENINO,35,SIN DATO
LC-2020-0631375,CICLISTA,MASCULINO,20,SIN DATO
LC-2020-0634742,MOTO,MASCULINO,23,SIN DATO
LC-2020-0656699,SIN DATO,MASCULINO,39,SIN DATO
LC-2020-0658101,SIN DATO,MASCULINO,28,SIN DATO
LC-2020-0677528,SIN DATO,MASCULINO,44,SIN DATO
LC-2020-0012694,MIXTO,FEMENINO,48,SIN DATO
LC-2020-0012694,MIXTO,FEMENINO,70,SIN DATO
LC-2020-0016467,PEATON,FEMENINO,33,SIN DATO
LC-2020-0025328,TAXI,FEMENINO,31,SIN DATO
LC-2020-0025913,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0054370,MOTO,MASCULINO,35,GRAVE
LC-2020-0063189,MOTO,FEMENINO,32,SIN DATO
LC-2020-0071969,CICLISTA,MASCULINO,35,SIN DATO
LC-2020-0075198,MOTO,MASCULINO,24,SIN DATO
LC-2020-0076977,MOTO,MASCULINO,35,SIN DATO
LC-2020-0078835,TRANSPORTE PUBLICO,FEMENINO,76,SIN DATO
LC-2020-0090568,TRANSPORTE PUBLICO,MASCULINO,7,SIN DATO
LC-2020-0090568,TRANSPORTE PUBLICO,FEMENINO,43,SIN DATO
LC-2020-0101921,MOTO,FEMENINO,51,SIN DATO
LC-2020-0107480,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0107668,AUTO,FEMENINO,40,SIN DATO
LC-2020-0122211,MOTO,MASCULINO,42,SIN DATO
LC-2020-0123819,CICLISTA,MASCULINO,25,SIN DATO
LC-2020-0129072,MOTO,MASCULINO,38,SIN DATO
LC-2020-0134749,CICLISTA,MASCULINO,20,SIN DATO
LC-2020-0158414,SIN DATO,MASCULINO,29,SIN DATO
LC-2020-0167689,AUTO,MASCULINO,44,SIN DATO
LC-2020-0168500,TAXI,FEMENINO,41,SIN DATO
LC-2020-0170637,AUTO,MASCULINO,29,SIN DATO
LC-2020-0208338,MOTO,MASCULINO,29,SIN DATO
LC-2020-0290178,MOTO,FEMENINO,35,SIN DATO
LC-2020-0290178,MOTO,MASCULINO,39,SIN DATO
LC-2020-0368262,PEATON,FEMENINO,24,SIN DATO
LC-2020-0383584,MOTO,MASCULINO,27,SIN DATO
LC-2020-0431406,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0453615,MOTO,FEMENINO,25,SIN DATO
LC-2020-0460753,MOTO,MASCULINO,27,SIN DATO
LC-2020-0460916,MOTO,FEMENINO,51,SIN DATO
LC-2020-0463849,MOTO,MASCULINO,43,SIN DATO
LC-2020-0490669,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0492489,PEATON,MASCULINO,27,SIN DATO
LC-2020-0493859,CICLISTA,MASCULINO,57,SIN DATO
LC-2020-0507015,UTILITARIO,MASCULINO,60,SIN DATO
LC-2020-0532757,MOTO,MASCULINO,48,SIN DATO
LC-2020-0537258,MOTO,FEMENINO,24,SIN DATO
LC-2020-0539989,MOTO,MASCULINO,25,SIN DATO
LC-2020-0547842,SIN DATO,MASCULINO,21,SIN DATO
LC-2020-0564288,SIN DATO,FEMENINO,42,SIN DATO
LC-2020-0602652,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0640021,SIN DATO,MASCULINO,65,SIN DATO
LC-2020-0640021,SIN DATO,MASCULINO,64,SIN DATO
LC-2020-0644520,SIN DATO,MASCULINO,35,SIN DATO
LC-2020-0644520,SIN DATO,MASCULINO,19,SIN DATO
LC-2020-0644520,SIN DATO,MASCULINO,22,SIN DATO
LC-2020-0644520,SIN DATO,MASCULINO,19,SIN DATO
LC-2020-0654850,SIN DATO,MASCULINO,24,SIN DATO
LC-2020-0658364,MOTO,MASCULINO,53,SIN DATO
LC-2020-0662167,SIN DATO,FEMENINO,51,SIN DATO
LC-2020-0662167,SIN DATO,MASCULINO,15,SIN DATO
LC-2020-0670116,SIN DATO,MASCULINO,36,SIN DATO
LC-2020-0670116,SIN DATO,MASCULINO,35,SIN DATO
LC-2020-0671080,SIN DATO,MASCULINO,35,SIN DATO
LC-2020-0673653,SIN DATO,FEMENINO,12,SIN DATO
LC-2020-0673653,SIN DATO,MASCULINO,1,SIN DATO
LC-2020-0673653,SIN DATO,FEMENINO,47,SIN DATO
LC-2020-0003286,AUTO,FEMENINO,79,SIN DATO
LC-2020-0015846,PEATON,FEMENINO,33,SIN DATO
LC-2020-0024716,MOTO,MASCULINO,56,GRAVE
LC-2020-0024716,MOTO,FEMENINO,57,SIN DATO
LC-2020-0049475,MOVIL,SIN DATO,SIN DATO,SIN DATO
LC-2020-0060468,PEATON,FEMENINO,68,SIN DATO
LC-2020-0201693,MOTO,MASCULINO,37,SIN DATO
LC-2020-0446941,MOTO,MASCULINO,41,SIN DATO
LC-2020-0609545,CICLISTA,MASCULINO,28,SIN DATO
LC-2020-0610346,PEATON,FEMENINO,25,SIN DATO
LC-2020-0629795,CICLISTA,FEMENINO,27,SIN DATO
LC-2020-0022552,CICLISTA,MASCULINO,32,SIN DATO
LC-2020-0029998,TRANSPORTE PUBLICO,SIN DATO,28,SIN DATO
LC-2020-0033993,CICLISTA,MASCULINO,60,SIN DATO
LC-2020-0038496,AUTO,MASCULINO,33,SIN DATO
LC-2020-0079390,TRANSPORTE PUBLICO,FEMENINO,54,SIN DATO
LC-2020-0080203,MOTO,MASCULINO,38,SIN DATO
LC-2020-0081687,MOVIL,MASCULINO,29,SIN DATO
LC-2020-0090009,MOTO,MASCULINO,38,SIN DATO
LC-2020-0096479,TRANSPORTE PUBLICO,FEMENINO,52,SIN DATO
LC-2020-0164346,SIN DATO,MASCULINO,43,SIN DATO
LC-2020-0485793,TRANSPORTE PUBLICO,FEMENINO,56,SIN DATO
LC-2020-0496953,MOTO,MASCULINO,29,SIN DATO
LC-2020-0521197,CICLISTA,MASCULINO,21,SIN DATO
LC-2020-0538592,AUTO,MASCULINO,37,SIN DATO
LC-2020-0553038,SIN DATO,FEMENINO,19,SIN DATO
LC-2020-0615564,TRANSPORTE PUBLICO,MASCULINO,55,SIN DATO
LC-2020-0629652,PEATON,FEMENINO,34,SIN DATO
LC-2020-0646139,SIN DATO,MASCULINO,26,SIN DATO
LC-2020-0678293,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0678293,SIN DATO,FEMENINO,19,SIN DATO
LC-2020-0075877,PEATON,SIN DATO,SIN DATO,SIN DATO
LC-2020-0331378,TRANSPORTE PUBLICO,FEMENINO,50,SIN DATO
LC-2020-0481351,MOTO,MASCULINO,37,SIN DATO
LC-2020-0098033,PEATON,FEMENINO,54,SIN DATO
LC-2020-0147288,PEATON,MASCULINO,5,SIN DATO
LC-2020-0166287,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0273566,MOTO,MASCULINO,38,SIN DATO
LC-2020-0291327,AUTO,FEMENINO,49,SIN DATO
LC-2020-0319290,MOTO,MASCULINO,31,SIN DATO
LC-2020-0375817,MOTO,MASCULINO,44,SIN DATO
LC-2020-0440410,PEATON,FEMENINO,50,SIN DATO
LC-2020-0478058,PEATON,MASCULINO,37,SIN DATO
LC-2020-0481213,CICLISTA,MASCULINO,29,SIN DATO
LC-2020-0503604,MOTO,MASCULINO,21,SIN DATO
LC-2020-0516726,TRANSPORTE PUBLICO,MASCULINO,45,SIN DATO
LC-2020-0521862,MOTO,MASCULINO,35,SIN DATO
LC-2020-0532778,AUTO,MASCULINO,31,SIN DATO
LC-2020-0535311,AUTO,MASCULINO,23,SIN DATO
LC-2020-0535311,AUTO,MASCULINO,20,SIN DATO
LC-2020-0535311,AUTO,FEMENINO,40,SIN DATO
LC-2020-0540276,CICLISTA,MASCULINO,17,SIN DATO
LC-2020-0540776,CICLISTA,FEMENINO,SIN DATO,SIN DATO
LC-2020-0552181,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0571029,MOTO,MASCULINO,40,SIN DATO
LC-2020-0572031,TAXI,MASCULINO,56,SIN DATO
LC-2020-0573103,SIN DATO,MASCULINO,22,SIN DATO
LC-2020-0581745,CICLISTA,MASCULINO,38,SIN DATO
LC-2020-0601295,AUTO,SIN DATO,62,SIN DATO
LC-2020-0601295,AUTO,MASCULINO,36,SIN DATO
LC-2020-0616318,CICLISTA,FEMENINO,29,SIN DATO
LC-2020-0628581,AUTO,FEMENINO,68,SIN DATO
LC-2020-0628581,AUTO,MASCULINO,44,SIN DATO
LC-2020-0629103,CICLISTA,FEMENINO,26,SIN DATO
LC-2020-0631452,PEATON,MASCULINO,15,SIN DATO
LC-2020-0644014,SIN DATO,MASCULINO,41,SIN DATO
LC-2020-0651968,SIN DATO,MASCULINO,24,SIN DATO
LC-2020-0657762,SIN DATO,FEMENINO,28,SIN DATO
LC-2020-0319745,SIN DATO,MASCULINO,36,SIN DATO
LC-2020-0684360,SIN DATO,MASCULINO,57,SIN DATO
LC-2020-0063782,TRANSPORTE PUBLICO,FEMENINO,47,SIN DATO
LC-2020-0086449,MOTO,MASCULINO,23,SIN DATO
LC-2020-0107729,CICLISTA,FEMENINO,37,SIN DATO
LC-2020-0110514,MOTO,MASCULINO,38,SIN DATO
LC-2020-0115235,MOTO,MASCULINO,37,SIN DATO
LC-2020-0147573,MOTO,MASCULINO,35,SIN DATO
LC-2020-0150128,AUTO,FEMENINO,14,SIN DATO
LC-2020-0150128,AUTO,FEMENINO,16,SIN DATO
LC-2020-0168089,CICLISTA,MASCULINO,31,SIN DATO
LC-2020-0228059,AUTO,FEMENINO,23,SIN DATO
LC-2020-0256353,MOTO,MASCULINO,42,SIN DATO
LC-2020-0256548,MOTO,MASCULINO,28,SIN DATO
LC-2020-0259403,UTILITARIO,FEMENINO,19,SIN DATO
LC-2020-0268596,MOTO,FEMENINO,25,SIN DATO
LC-2020-0277937,AUTO,FEMENINO,50,SIN DATO
LC-2020-0291575,MOTO,MASCULINO,31,SIN DATO
LC-2020-0361823,PEATON,FEMENINO,75,SIN DATO
LC-2020-0433894,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0448547,MOTO,MASCULINO,50,SIN DATO
LC-2020-0449986,CICLISTA,MASCULINO,60,SIN DATO
LC-2020-0463945,MOTO,MASCULINO,45,GRAVE
LC-2020-0463945,MOTO,MASCULINO,45,SIN DATO
LC-2020-0479141,CICLISTA,MASCULINO,46,SIN DATO
LC-2020-0484801,MOTO,SIN DATO,19,SIN DATO
LC-2020-0489756,CICLISTA,MASCULINO,46,SIN DATO
LC-2020-0491640,MOTO,MASCULINO,27,SIN DATO
LC-2020-0511727,AUTO,FEMENINO,52,SIN DATO
LC-2020-0519891,AUTO,MASCULINO,51,SIN DATO
LC-2020-0536496,UTILITARIO,MASCULINO,20,SIN DATO
LC-2020-0561313,SIN DATO,FEMENINO,54,SIN DATO
LC-2020-0563008,SIN DATO,MASCULINO,42,SIN DATO
LC-2020-0581336,SIN DATO,FEMENINO,33,SIN DATO
LC-2020-0598999,MOTO,MASCULINO,32,SIN DATO
LC-2020-0600097,CICLISTA,FEMENINO,51,SIN DATO
LC-2020-0615766,CICLISTA,MASCULINO,19,SIN DATO
LC-2020-0633499,MOTO,MASCULINO,25,SIN DATO
LC-2020-0653367,SIN DATO,MASCULINO,40,SIN DATO
LC-2020-0039116,MOTO,MASCULINO,54,SIN DATO
LC-2020-0040466,AUTO,FEMENINO,60,SIN DATO
LC-2020-0121111,AUTO,MASCULINO,71,SIN DATO
LC-2020-0169692,CICLISTA,MASCULINO,29,SIN DATO
LC-2020-0283124,PEATON,FEMENINO,80,SIN DATO
LC-2020-0438546,PEATON,FEMENINO,62,SIN DATO
LC-2020-0478480,CICLISTA,MASCULINO,31,SIN DATO
LC-2020-0490868,CICLISTA,FEMENINO,47,SIN DATO
LC-2020-0542981,AUTO,MASCULINO,23,SIN DATO
LC-2020-0566068,SIN DATO,MASCULINO,17,SIN DATO
LC-2020-0566068,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0576428,SIN DATO,FEMENINO,34,SIN DATO
LC-2020-0599234,CICLISTA,FEMENINO,35,SIN DATO
LC-2020-0610910,PEATON,MASCULINO,53,SIN DATO
LC-2020-0621364,MOTO,MASCULINO,56,SIN DATO
LC-2020-0644146,SIN DATO,MASCULINO,42,SIN DATO
LC-2020-0658341,SIN DATO,MASCULINO,50,SIN DATO
LC-2020-0658341,SIN DATO,FEMENINO,24,SIN DATO
LC-2020-0660121,SIN DATO,FEMENINO,62,SIN DATO
LC-2020-0660121,SIN DATO,FEMENINO,52,SIN DATO
LC-2020-0666921,SIN DATO,FEMENINO,27,SIN DATO
LC-2020-0668955,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0675612,SIN DATO,MASCULINO,43,SIN DATO
LC-2020-0100319,CICLISTA,FEMENINO,28,SIN DATO
LC-2020-0119188,MOTO,MASCULINO,38,SIN DATO
LC-2020-0233352,PEATON,MASCULINO,21,SIN DATO
LC-2020-0315376,SIN DATO,FEMENINO,72,SIN DATO
LC-2020-0502066,AUTO,MASCULINO,46,SIN DATO
LC-2020-0509674,MOTO,MASCULINO,30,SIN DATO
LC-2020-0035114,MOTO,MASCULINO,31,SIN DATO
LC-2020-0038248,AUTO,FEMENINO,51,SIN DATO
LC-2020-0047446,MOTO,MASCULINO,36,SIN DATO
LC-2020-0068444,CICLISTA,FEMENINO,27,SIN DATO
LC-2020-0081186,AUTO,MASCULINO,28,SIN DATO
LC-2020-0147417,MOTO,MASCULINO,23,SIN DATO
LC-2020-0170251,PEATON,MASCULINO,63,SIN DATO
LC-2020-0185424,PEATON,MASCULINO,89,SIN DATO
LC-2020-0197870,MOTO,MASCULINO,29,SIN DATO
LC-2020-0245886,AUTO,FEMENINO,39,SIN DATO
LC-2020-0259296,CICLISTA,FEMENINO,51,SIN DATO
LC-2020-0259296,CICLISTA,FEMENINO,41,SIN DATO
LC-2020-0479739,MOTO,MASCULINO,37,SIN DATO
LC-2020-0484178,MOTO,FEMENINO,31,SIN DATO
LC-2020-0484178,MOTO,MASCULINO,23,SIN DATO
LC-2020-0504585,MOTO,MASCULINO,26,SIN DATO
LC-2020-0552387,SIN DATO,MASCULINO,42,SIN DATO
LC-2020-0570684,SIN DATO,FEMENINO,21,SIN DATO
LC-2020-0609468,CICLISTA,FEMENINO,25,SIN DATO
LC-2020-0632489,MOTO,MASCULINO,31,SIN DATO
LC-2020-0634151,PEATON,FEMENINO,39,SIN DATO
LC-2020-0661553,SIN DATO,MASCULINO,25,SIN DATO
LC-2020-0663307,SIN DATO,MASCULINO,55,SIN DATO
LC-2020-0663307,SIN DATO,MASCULINO,26,SIN DATO
LC-2020-0663307,SIN DATO,FEMENINO,30,SIN DATO
LC-2020-0667041,SIN DATO,MASCULINO,37,SIN DATO
LC-2020-0043116,AUTO,MASCULINO,77,SIN DATO
LC-2020-0044173,CICLISTA,MASCULINO,26,SIN DATO
LC-2020-0049768,MOTO,MASCULINO,23,SIN DATO
LC-2020-0060793,CICLISTA,SIN DATO,SIN DATO,SIN DATO
LC-2020-0074097,TRANSPORTE PUBLICO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0078156,CICLISTA,MASCULINO,32,SIN DATO
LC-2020-0126314,MOTO,MASCULINO,30,SIN DATO
LC-2020-0134817,MOVIL,SIN DATO,SIN DATO,SIN DATO
LC-2020-0143123,MOTO,MASCULINO,37,SIN DATO
LC-2020-0196907,MOTO,MASCULINO,29,SIN DATO
LC-2020-0241580,CAMION,MASCULINO,47,SIN DATO
LC-2020-0271536,MOTO,MASCULINO,49,SIN DATO
LC-2020-0444957,MOTO,MASCULINO,30,SIN DATO
LC-2020-0451343,CICLISTA,MASCULINO,27,SIN DATO
LC-2020-0494991,CICLISTA,MASCULINO,66,SIN DATO
LC-2020-0505116,TRANSPORTE PUBLICO,MASCULINO,83,SIN DATO
LC-2020-0514779,TRANSPORTE PUBLICO,FEMENINO,59,SIN DATO
LC-2020-0514779,TRANSPORTE PUBLICO,MASCULINO,76,SIN DATO
LC-2020-0515275,MOTO,MASCULINO,39,SIN DATO
LC-2020-0516241,PEATON,FEMENINO,54,SIN DATO
LC-2020-0518822,MOTO,MASCULINO,32,SIN DATO
LC-2020-0527246,MOTO,MASCULINO,26,SIN DATO
LC-2020-0530776,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0537265,PEATON,SIN DATO,39,SIN DATO
LC-2020-0542934,AUTO,MASCULINO,66,SIN DATO
LC-2020-0548730,CICLISTA,FEMENINO,27,SIN DATO
LC-2020-0549400,MOTO,MASCULINO,33,SIN DATO
LC-2020-0550418,CICLISTA,MASCULINO,34,SIN DATO
LC-2020-0554636,CICLISTA,SIN DATO,SIN DATO,SIN DATO
LC-2020-0563886,SIN DATO,FEMENINO,SIN DATO,GRAVE
LC-2020-0563886,SIN DATO,MASCULINO,72,SIN DATO
LC-2020-0580022,TRANSPORTE PUBLICO,FEMENINO,58,SIN DATO
LC-2020-0587722,MOTO,MASCULINO,31,SIN DATO
LC-2020-0595058,AUTO,FEMENINO,40,SIN DATO
LC-2020-0595058,AUTO,MASCULINO,36,SIN DATO
LC-2020-0602267,CICLISTA,FEMENINO,33,SIN DATO
LC-2020-0615183,CICLISTA,FEMENINO,40,SIN DATO
LC-2020-0620600,MOTO,FEMENINO,33,SIN DATO
LC-2020-0635646,CICLISTA,MASCULINO,21,SIN DATO
LC-2020-0644364,PEATON,FEMENINO,67,SIN DATO
LC-2020-0657966,MOTO,MASCULINO,25,SIN DATO
LC-2020-0660129,MOTO,MASCULINO,79,SIN DATO
LC-2020-0668217,MOTO,MASCULINO,21,SIN DATO
LC-2020-0674774,CICLISTA,FEMENINO,30,GRAVE
LC-2020-0013385,MOTO,MASCULINO,55,SIN DATO
LC-2020-0062463,TAXI,MASCULINO,61,SIN DATO
LC-2020-0181116,MOVIL,MASCULINO,33,SIN DATO
LC-2020-0181116,MOVIL,MASCULINO,50,SIN DATO
LC-2020-0181116,MOVIL,MASCULINO,48,SIN DATO
LC-2020-0181116,MOVIL,MASCULINO,62,SIN DATO
LC-2020-0181116,MOVIL,MASCULINO,60,SIN DATO
LC-2020-0340691,SIN DATO,MASCULINO,28,SIN DATO
LC-2020-0391848,PEATON,MASCULINO,37,SIN DATO
LC-2020-0496090,CICLISTA,FEMENINO,28,SIN DATO
LC-2020-0535196,MOTO,MASCULINO,22,SIN DATO
LC-2020-0539552,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0540222,AUTO,FEMENINO,57,SIN DATO
LC-2020-0561350,SIN DATO,MASCULINO,30,SIN DATO
LC-2020-0579395,SIN DATO,MASCULINO,39,SIN DATO
LC-2020-0619392,AUTO,FEMENINO,2,SIN DATO
LC-2020-0619392,AUTO,MASCULINO,37,SIN DATO
LC-2020-0621123,CICLISTA,FEMENINO,SIN DATO,SIN DATO
LC-2020-0628855,MOTO,MASCULINO,34,SIN DATO
LC-2020-0641853,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0645378,CICLISTA,FEMENINO,28,SIN DATO
LC-2020-0648906,SIN DATO,MASCULINO,47,SIN DATO
LC-2020-0660892,CICLISTA,FEMENINO,72,SIN DATO
LC-2020-0662116,CICLISTA,FEMENINO,30,SIN DATO
LC-2020-0664121,MOTO,MASCULINO,44,GRAVE
LC-2020-0684756,AUTO,FEMENINO,67,SIN DATO
LC-2020-0383515,CICLISTA,MASCULINO,47,SIN DATO
LC-2020-0437301,PEATON,MASCULINO,45,SIN DATO
LC-2020-0454661,CICLISTA,FEMENINO,37,SIN DATO
LC-2020-0457222,CICLISTA,SIN DATO,41,SIN DATO
LC-2020-0469239,MOTO,MASCULINO,36,SIN DATO
LC-2020-0493838,MOTO,MASCULINO,39,SIN DATO
LC-2020-0501576,PEATON,FEMENINO,49,SIN DATO
LC-2020-0514477,MOTO,MASCULINO,57,SIN DATO
LC-2020-0523270,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0523270,MOTO,SIN DATO,27,SIN DATO
LC-2020-0523270,MOTO,FEMENINO,24,SIN DATO
LC-2020-0523442,MOTO,FEMENINO,38,SIN DATO
LC-2020-0526307,SIN DATO,FEMENINO,53,SIN DATO
LC-2020-0555306,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0565300,SIN DATO,FEMENINO,22,SIN DATO
LC-2020-0565300,SIN DATO,MASCULINO,83,SIN DATO
LC-2020-0568948,SIN DATO,MASCULINO,29,SIN DATO
LC-2020-0569030,SIN DATO,FEMENINO,13,SIN DATO
LC-2020-0569030,SIN DATO,FEMENINO,31,SIN DATO
LC-2020-0597201,CICLISTA,MASCULINO,27,SIN DATO
LC-2020-0597643,MOTO,MASCULINO,67,SIN DATO
LC-2020-0606763,SIN DATO,MASCULINO,39,SIN DATO
LC-2020-0607749,CICLISTA,MASCULINO,35,SIN DATO
LC-2020-0623725,MOTO,MASCULINO,28,SIN DATO
LC-2020-0634223,MOTO,MASCULINO,26,SIN DATO
LC-2020-0636007,CICLISTA,FEMENINO,28,SIN DATO
LC-2020-0647911,SIN DATO,MASCULINO,91,GRAVE
LC-2020-0649273,SIN DATO,FEMENINO,85,SIN DATO
LC-2020-0656556,SIN DATO,MASCULINO,48,SIN DATO
LC-2020-0656556,SIN DATO,FEMENINO,60,SIN DATO
LC-2020-0663554,SIN DATO,MASCULINO,22,SIN DATO
LC-2020-0667641,SIN DATO,MASCULINO,27,SIN DATO
LC-2020-0671348,SIN DATO,MASCULINO,28,SIN DATO
LC-2020-0671348,SIN DATO,MASCULINO,18,SIN DATO
LC-2020-0673660,SIN DATO,FEMENINO,47,GRAVE
LC-2020-0679419,SIN DATO,FEMENINO,22,GRAVE
LC-2020-0150255,MOTO,MASCULINO,21,SIN DATO
LC-2020-0150255,MOTO,MASCULINO,27,SIN DATO
LC-2020-0191672,CICLISTA,MASCULINO,37,SIN DATO
LC-2020-0253292,CICLISTA,MASCULINO,27,SIN DATO
LC-2020-0441968,CICLISTA,MASCULINO,30,SIN DATO
LC-2020-0460839,CICLISTA,FEMENINO,55,SIN DATO
LC-2020-0624862,CICLISTA,MASCULINO,35,SIN DATO
LC-2020-0636890,MIXTO,MASCULINO,47,SIN DATO
LC-2020-0636890,MIXTO,FEMENINO,38,SIN DATO
LC-2020-0636890,MIXTO,MASCULINO,35,SIN DATO
LC-2020-0640546,CICLISTA,MASCULINO,16,SIN DATO
LC-2020-0651083,CICLISTA,FEMENINO,41,SIN DATO
LC-2020-0657661,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0683432,MOTO,MASCULINO,38,SIN DATO
LC-2020-0150125,MOTO,MASCULINO,23,SIN DATO
LC-2020-0151261,MOTO,MASCULINO,34,SIN DATO
LC-2020-0165617,CICLISTA,MASCULINO,24,SIN DATO
LC-2020-0170464,MOTO,MASCULINO,32,SIN DATO
LC-2020-0450616,MOTO,MASCULINO,35,SIN DATO
LC-2020-0488568,CICLISTA,MASCULINO,28,SIN DATO
LC-2020-0529884,MOTO,MASCULINO,34,SIN DATO
LC-2020-0563435,CICLISTA,SIN DATO,53,SIN DATO
LC-2020-0567170,MOTO,MASCULINO,31,SIN DATO
LC-2020-0587524,MOTO,MASCULINO,33,SIN DATO
LC-2020-0595282,PEATON,MASCULINO,35,SIN DATO
LC-2020-0620848,TAXI,MASCULINO,48,SIN DATO
LC-2020-0651027,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0684363,MOTO,FEMENINO,31,SIN DATO
LC-2020-0007083,AUTO,FEMENINO,25,SIN DATO
LC-2020-0008330,MOTO,MASCULINO,22,SIN DATO
LC-2020-0021881,CICLISTA,FEMENINO,28,SIN DATO
LC-2020-0037018,CICLISTA,MASCULINO,22,SIN DATO
LC-2020-0039270,MOTO,MASCULINO,40,SIN DATO
LC-2020-0072411,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2020-0073900,PEATON,FEMENINO,30,SIN DATO
LC-2020-0082141,PEATON,FEMENINO,31,SIN DATO
LC-2020-0084657,MOTO,MASCULINO,33,SIN DATO
LC-2020-0087664,PEATON,FEMENINO,52,SIN DATO
LC-2020-0094636,MOTO,MASCULINO,30,SIN DATO
LC-2020-0104661,PEATON,FEMENINO,51,SIN DATO
LC-2020-0112822,PEATON,FEMENINO,79,SIN DATO
LC-2020-0129000,MOTO,MASCULINO,21,SIN DATO
LC-2020-0130055,MOTO,MASCULINO,31,SIN DATO
LC-2020-0130055,MOTO,MASCULINO,26,SIN DATO
LC-2020-0132443,CICLISTA,FEMENINO,63,SIN DATO
LC-2020-0135603,CICLISTA,FEMENINO,31,SIN DATO
